order_id,Periode,Kategori_Utama,Provinsi,Kota/Kabupaten,Metode Pembayaran,Opsi Pengiriman,Total Pembayaran,Estimasi Potongan Biaya Pengiriman,Estimasi_Biaya_Komisi_Rp,Estimasi_Biaya_Proses_Pesanan_Rp
ORD_0008849,2024-07,Celengan,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,36360,11000,3636,1255
ORD_0008851,2024-07,Celengan,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,9500,1858,1255
ORD_0008853,2024-07,Celengan,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18373,9500,1837,1255
ORD_0008854,2024-07,Celengan,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18680,9500,1868,1255
ORD_0008855,2024-07,Botol / Gelas / Mug,DKI JAKARTA,KOTA JAKARTA BARAT,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,39174,10000,3917,1255
ORD_0008856,2024-07,Celengan,RIAU,KOTA PEKANBARU,Saldo ShopeePay,Hemat Kargo-SPX Hemat,39800,20000,3980,1255
ORD_0008857,2024-07,Aksesoris Pintu,JAWA BARAT,KAB. BOGOR,SPayLater,Reguler (Cashless)-SPX Standard,5979,9500,598,1255
ORD_0008858,2024-07,Tempat Nasi,BANTEN,KOTA CILEGON,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,20760,10000,2076,1255
ORD_0008859,2024-07,Aksesoris Pintu,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,14520,0,1452,1255
ORD_0008861,2024-07,Celengan,JAWA BARAT,KAB. BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,34792,8000,3479,1255
ORD_0008862,2024-07,Saringan / Strainer,DKI JAKARTA,KOTA JAKARTA SELATAN,Online Payment,Hemat Kargo-SPX Hemat,24000,0,2400,1255
ORD_0008863,2024-07,Botol / Gelas / Mug,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,8000,9500,800,1255
ORD_0008864,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA SELATAN,Online Payment,Hemat Kargo-SPX Hemat,25530,0,2553,1255
ORD_0008866,2024-07,Celengan,LAMPUNG,KOTA BANDAR LAMPUNG,Online Payment,Hemat Kargo-SPX Hemat,27800,10000,2780,1255
ORD_0008867,2024-07,Celengan,JAWA BARAT,KAB. KARAWANG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,29900,10000,2990,1255
ORD_0008868,2024-07,Celengan,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18680,9500,1868,1255
ORD_0008869,2024-07,Celengan,BANTEN,KAB. TANGERANG,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,38700,10000,3870,1255
ORD_0008870,2024-07,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,38440,0,3844,1255
ORD_0008872,2024-07,Celengan,RIAU,KOTA PEKANBARU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,37296,20000,3730,1255
ORD_0008873,2024-07,Mangkok Sambal / Saus,NUSA TENGGARA BARAT (NTB),KAB. SUMBAWA BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,48840,20000,4884,1255
ORD_0008874,2024-07,Celengan,BANTEN,KAB. SERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24712,10000,2471,1255
ORD_0008875,2024-07,Nampan / Tray,JAWA BARAT,KAB. SUBANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,182480,30000,18248,1255
ORD_0008876,2024-07,Other,LAMPUNG,KAB. PESAWARAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,116440,0,11644,1255
ORD_0008877,2024-07,Aksesoris Pintu,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,21800,9500,2180,1255
ORD_0008878,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,10000,1858,1255
ORD_0008879,2024-07,Botol / Gelas / Mug,JAWA TENGAH,KAB. BANYUMAS,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,41400,15000,4140,1255
ORD_0008880,2024-07,Aksesoris Pintu,DKI JAKARTA,KOTA JAKARTA BARAT,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,12000,10000,1200,1255
ORD_0008881,2024-07,Teko / Jug,JAMBI,KAB. SAROLANGUN,Online Payment,Hemat Kargo-SPX Hemat,47100,20000,4710,1255
ORD_0008882,2024-07,Bangku / Kursi Kecil,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17640,15000,1764,1255
ORD_0008883,2024-07,Mangkok Sambal / Saus,SUMATERA UTARA,KOTA MEDAN,Online Payment,Reguler (Cashless)-SPX Standard,142000,37000,14200,1255
ORD_0008884,2024-07,Celengan,SULAWESI SELATAN,KAB. LUWU TIMUR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,39000,1858,1255
ORD_0008885,2024-07,Tempat Nasi,JAWA BARAT,KOTA BOGOR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,20760,10000,2076,1255
ORD_0008886,2024-07,Perlengkapan Packing,DKI JAKARTA,KOTA JAKARTA UTARA,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,40000,10000,4000,1255
ORD_0008887,2024-07,Lunch Box / Rantang,JAWA BARAT,KAB. GARUT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,21320,10000,2132,1255
ORD_0008888,2024-07,Teko / Jug,SUMATERA UTARA,KAB. LABUHAN BATU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,178840,40000,17884,1255
ORD_0008889,2024-07,Teko / Jug,SUMATERA UTARA,KAB. LABUHAN BATU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,155960,40000,15596,1255
ORD_0008890,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA SELATAN,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,38800,10000,3880,1255
ORD_0008892,2024-07,Keranjang,NUSA TENGGARA BARAT (NTB),KAB. SUMBAWA BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,119560,40000,11956,1255
ORD_0008893,2024-07,Keranjang,BANTEN,KOTA TANGERANG SELATAN,Online Payment,Instant (Versi Lama)-SPX Instant (Versi Lama),593360,50000,59336,1255
ORD_0008894,2024-07,Teko / Jug,JAWA TIMUR,KOTA SURABAYA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,32720,15000,3272,1255
ORD_0008895,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18576,8000,1858,1255
ORD_0008896,2024-07,Mangkok Sambal / Saus,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24920,0,2492,1255
ORD_0008898,2024-07,Celengan,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,21592,9500,2159,1255
ORD_0008899,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,55900,20000,5590,1255
ORD_0008900,2024-07,Celengan,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,9500,1858,1255
ORD_0008901,2024-07,Celengan,JAWA BARAT,KAB. BANDUNG,SPayLater,Hemat Kargo-SPX Hemat,23018,10000,2302,1255
ORD_0008902,2024-07,Celengan,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,20140,10000,2014,1255
ORD_0008903,2024-07,Peralatan Kamar Mandi,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18680,8000,1868,1255
ORD_0008904,2024-07,Celengan,JAWA BARAT,KAB. KARAWANG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,18900,10000,1890,1255
ORD_0008905,2024-07,Aksesoris Pintu,JAWA TENGAH,KAB. CILACAP,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,20240,10000,2024,1255
ORD_0008906,2024-07,Celengan,BANTEN,KOTA TANGERANG SELATAN,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,35800,10000,3580,1255
ORD_0008907,2024-07,Teko / Jug,KALIMANTAN SELATAN,KOTA BANJARMASIN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,32760,30000,3276,1255
ORD_0008908,2024-07,Other,KALIMANTAN SELATAN,KAB. HULU SUNGAI TENGAH,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,184000,40000,18400,1255
ORD_0008909,2024-07,Mangkok Sambal / Saus,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,16600,9500,1660,1255
ORD_0008911,2024-07,Aksesoris Pintu,BANTEN,KAB. SERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,9320,10000,932,1255
ORD_0008912,2024-07,Mangkok Sambal / Saus,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24920,0,2492,1255
ORD_0008913,2024-07,Celengan,JAWA BARAT,KAB. BANDUNG,Online Payment,Reguler (Cashless)-SPX Standard,35800,14000,3580,1255
ORD_0008914,2024-07,Seal / Baut / Roof,JAWA BARAT,KOTA BOGOR,Saldo ShopeePay,Kargo-J&T Cargo,377000,15000,37700,1255
ORD_0008916,2024-07,Celengan,JAWA BARAT,KOTA DEPOK,Online Payment,Reguler (Cashless)-SPX Standard,41600,10000,4160,1255
ORD_0008917,2024-07,Aksesoris Pintu,JAWA BARAT,KAB. INDRAMAYU,SeaBank Bayar Instan,Reguler (Cashless)-SPX Standard,23800,15000,2380,1255
ORD_0008918,2024-07,Celengan,JAWA BARAT,KOTA BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,22780,10000,2278,1255
ORD_0008919,2024-07,Lunch Box / Rantang,JAWA TIMUR,KAB. MALANG,SPayLater,Reguler (Cashless)-SPX Standard,107979,20000,10798,1255
ORD_0008920,2024-07,Aksesoris Pintu,JAWA BARAT,KAB. PURWAKARTA,Saldo ShopeePay,Hemat Kargo-SPX Hemat,15000,10000,1500,1255
ORD_0008921,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA PUSAT,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,36360,10000,3636,1255
ORD_0008923,2024-07,Aksesoris Pintu,BANTEN,KAB. SERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,8500,10000,850,1255
ORD_0008924,2024-07,Aksesoris Pintu,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,19720,0,1972,1255
ORD_0008925,2024-07,Celengan,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,9500,1858,1255
ORD_0008926,2024-07,Lunch Box / Rantang,SUMATERA UTARA,KAB. SERDANG BEDAGAI,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,36000,40000,3600,1255
ORD_0008927,2024-07,Celengan,JAWA TENGAH,KAB. TEGAL,Online Payment,Hemat Kargo-SPX Hemat,29500,10000,2950,1255
ORD_0008928,2024-07,Celengan,JAWA BARAT,KAB. BEKASI,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,36800,10000,3680,1255
ORD_0008929,2024-07,Lunch Box / Rantang,JAWA BARAT,KAB. BOGOR,Saldo ShopeePay,Kargo-J&T Cargo,256800,15000,25680,1255
ORD_0008930,2024-07,Mangkok Sambal / Saus,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,32200,9500,3220,1255
ORD_0008931,2024-07,Teko / Jug,DKI JAKARTA,KOTA JAKARTA SELATAN,Online Payment,Hemat Kargo-SPX Hemat,38374,0,3837,1255
ORD_0008932,2024-07,Lunch Box / Rantang,SUMATERA UTARA,KOTA BINJAI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,89400,35000,8940,1255
ORD_0008933,2024-07,Aksesoris Pintu,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,6200,9500,620,1255
ORD_0008934,2024-07,Celengan,JAWA BARAT,KOTA BEKASI,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,36000,10000,3600,1255
ORD_0008935,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA PUSAT,Online Payment,Reguler (Cashless)-SPX Standard,19000,10000,1900,1255
ORD_0008936,2024-07,Mangkok Sambal / Saus,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,32200,9500,3220,1255
ORD_0008937,2024-07,Peralatan Makan,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,50920,10000,5092,1255
ORD_0008939,2024-07,Peralatan Kamar Mandi,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,36360,14000,3636,1255
ORD_0008940,2024-07,Botol / Gelas / Mug,JAWA BARAT,KOTA DEPOK,Online Payment,Hemat Kargo-SPX Hemat,57000,8000,5700,1255
ORD_0008941,2024-07,Aksesoris Pintu,SUMATERA SELATAN,KOTA PALEMBANG,SPayLater,Hemat Kargo-SPX Hemat,13120,10000,1312,1255
ORD_0008942,2024-07,Celengan,BANTEN,KOTA CILEGON,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18576,7500,1858,1255
ORD_0008943,2024-07,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,9500,1858,1255
ORD_0008944,2024-07,Peralatan Kamar Mandi,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18680,8000,1868,1255
ORD_0008945,2024-07,Mangkok Sambal / Saus,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,16600,9500,1660,1255
ORD_0008946,2024-07,Celengan,SUMATERA BARAT,KAB. PASAMAN BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,57472,0,5747,1255
ORD_0008947,2024-07,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA PUSAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,27000,0,2700,1255
ORD_0008948,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,22112,10000,2211,1255
ORD_0008949,2024-07,Baskom / Mangkok Besar,JAWA TIMUR,KAB. LAMONGAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,46240,15000,4624,1255
ORD_0008950,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA TIMUR,SPayLater,Reguler (Cashless)-SPX Standard,38168,10000,3817,1255
ORD_0008951,2024-07,Celengan,LAMPUNG,KOTA BANDAR LAMPUNG,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,35800,19000,3580,1255
ORD_0008952,2024-07,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA PUSAT,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,16600,10000,1660,1255
ORD_0008953,2024-07,Celengan,BANTEN,KAB. LEBAK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,42184,13000,4218,1255
ORD_0008954,2024-07,Celengan,BANTEN,KOTA TANGERANG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,37800,10000,3780,1255
ORD_0008955,2024-07,Nampan / Tray,BANTEN,KAB. TANGERANG,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,21500,10000,2150,1255
ORD_0008956,2024-07,Tempat Nasi,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,22320,0,2232,1255
ORD_0008957,2024-07,Seal / Baut / Roof,JAWA TENGAH,KAB. TEGAL,Online Payment,Kargo-J&T Cargo,2889700,0,288970,1255
ORD_0008958,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Online Payment,Reguler (Cashless)-SPX Standard,18900,10000,1890,1255
ORD_0008959,2024-07,Aksesoris Pintu,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,6200,9500,620,1255
ORD_0008960,2024-07,Mangkok Sambal / Saus,JAWA TIMUR,KAB. SIDOARJO,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,44680,15000,4468,1255
ORD_0008961,2024-07,Rak / Rak Serbaguna,JAWA TENGAH,KAB. TEGAL,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,67000,20000,6700,1255
ORD_0008962,2024-07,Other,DKI JAKARTA,KOTA JAKARTA BARAT,SPayLater,Reguler (Cashless)-SPX Standard,89237,10000,8924,1255
ORD_0008964,2024-07,Other,BANTEN,KOTA TANGERANG SELATAN,Online Payment,Reguler (Cashless)-SPX Standard,81000,10000,8100,1255
ORD_0008967,2024-07,Celengan,BANTEN,KAB. LEBAK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,43130,13500,4313,1255
ORD_0008969,2024-07,Nampan / Tray,DKI JAKARTA,KOTA JAKARTA UTARA,Online Payment,Hemat Kargo-SPX Hemat,14673,0,1467,1255
ORD_0008970,2024-07,Aksesoris Pintu,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,6200,9500,620,1255
ORD_0008971,2024-07,Plastik / Wadah Plastik,JAWA BARAT,KOTA DEPOK,Online Payment,Kargo-J&T Cargo,172928,20000,17293,1255
ORD_0008972,2024-07,Aksesoris Pintu,JAWA TENGAH,KAB. BANYUMAS,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,5000,16500,500,1255
ORD_0008974,2024-07,Celengan,BANTEN,KAB. SERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24712,10000,2471,1255
ORD_0008975,2024-07,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,27000,0,2700,1255
ORD_0008978,2024-07,Mangkok Sambal / Saus,JAWA BARAT,KOTA BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,38000,0,3800,1255
ORD_0008979,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA TIMUR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,21592,10000,2159,1255
ORD_0008980,2024-07,Rak / Rak Serbaguna,JAWA BARAT,KOTA CIREBON,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,68600,17000,6860,1255
ORD_0008981,2024-07,Lunch Box / Rantang,BANTEN,KAB. TANGERANG,SPayLater,Same Day-SPX Sameday,126664,0,12666,1255
ORD_0008982,2024-07,Celengan,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,21592,9500,2159,1255
ORD_0008983,2024-07,Mangkok Sambal / Saus,SUMATERA BARAT,KOTA PADANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,33240,20000,3324,1255
ORD_0008985,2024-07,Celengan,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,19200,9500,1920,1255
ORD_0008986,2024-07,Mangkok Sambal / Saus,JAWA BARAT,KAB. BOGOR,Online Payment,Next Day-JNE YES,75899,0,7590,1255
ORD_0008987,2024-07,Celengan,JAWA BARAT,KAB. BANDUNG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,21800,10000,2180,1255
ORD_0008988,2024-07,Mangkok Sambal / Saus,BANTEN,KOTA TANGERANG,Kartu Kredit/Debit,Reguler (Cashless)-SPX Standard,43000,9500,4300,1255
ORD_0008989,2024-07,Seal / Baut / Roof,JAWA TENGAH,KAB. TEGAL,Online Payment,Kargo-J&T Cargo,1402000,48100,140200,1255
ORD_0008990,2024-07,Celengan,BANTEN,KOTA TANGERANG SELATAN,Online Payment,Reguler (Cashless)-SPX Standard,36800,10000,3680,1255
ORD_0008991,2024-07,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,16600,10000,1660,1255
ORD_0008992,2024-07,Celengan,JAWA BARAT,KAB. CIAMIS,SPayLater,Hemat Kargo-SPX Hemat,36148,15000,3615,1255
ORD_0008993,2024-07,Celengan,JAWA BARAT,KAB. BOGOR,SPayLater,Reguler (Cashless)-SPX Standard,17383,9500,1738,1255
ORD_0008994,2024-07,Rak / Rak Serbaguna,DKI JAKARTA,KOTA JAKARTA TIMUR,Online Payment,Hemat Kargo-SPX Hemat,129800,20000,12980,1255
ORD_0008995,2024-07,Aksesoris Pintu,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,6200,9500,620,1255
ORD_0008996,2024-07,Celengan,BANTEN,KAB. TANGERANG,Online Payment,Reguler (Cashless)-SPX Standard,21800,9500,2180,1255
ORD_0008997,2024-07,Rak / Rak Serbaguna,JAWA BARAT,KAB. BANDUNG,Online Payment,Reguler (Cashless)-SPX Standard,47000,14000,4700,1255
ORD_0008998,2024-07,Celengan,JAWA BARAT,KOTA BANDUNG,SeaBank Bayar Instan,Reguler (Cashless)-SPX Standard,31000,13000,3100,1255
ORD_0008999,2024-07,Celengan,JAWA BARAT,KAB. BOGOR,SPayLater,Hemat Kargo-SPX Hemat,29078,0,2908,1255
ORD_0009001,2024-07,Keranjang,BANTEN,KOTA TANGERANG,Saldo ShopeePay,Instant (Versi Lama)-SPX Instant (Versi Lama),92541,20000,9254,1255
ORD_0009002,2024-07,Tempat Nasi,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,43640,15000,4364,1255
ORD_0009003,2024-07,Aksesoris Pintu,DKI JAKARTA,KOTA JAKARTA PUSAT,SeaBank Bayar Instan,Reguler (Cashless)-SPX Standard,6000,10000,600,1255
ORD_0009004,2024-07,Teko / Jug,JAWA TIMUR,KAB. NGANJUK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,35840,15000,3584,1255
ORD_0009005,2024-07,Lunch Box / Rantang,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,22840,0,2284,1255
ORD_0009006,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA UTARA,Saldo ShopeePay,Hemat Kargo-SPX Hemat,29800,0,2980,1255
ORD_0009007,2024-07,Peralatan Makan,KEPULAUAN RIAU,KAB. NATUNA,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,95640,40000,9564,1255
ORD_0009010,2024-07,Aksesoris Pintu,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,6200,9500,620,1255
ORD_0009011,2024-07,Teko / Jug,KEPULAUAN RIAU,KOTA BATAM,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,46240,20000,4624,1255
ORD_0009012,2024-07,Mangkok Sambal / Saus,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,38440,0,3844,1255
ORD_0009014,2024-07,Mangkok Sambal / Saus,JAWA BARAT,KAB. BANDUNG,Online Payment,Hemat Kargo-SPX Hemat,16000,10000,1600,1255
ORD_0009015,2024-07,Tempat Nasi,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,23880,8000,2388,1255
ORD_0009016,2024-07,Mangkok Sambal / Saus,RIAU,KAB. INDRAGIRI HILIR,COD (Bayar di Tempat),Hemat Kargo-J&T Economy,32200,36500,3220,1255
ORD_0009017,2024-07,Teko / Jug,DKI JAKARTA,KOTA JAKARTA BARAT,Online Payment,Same Day-GoSend Same Day,115500,0,11550,1255
ORD_0009018,2024-07,Mangkok Sambal / Saus,JAWA BARAT,KAB. TASIKMALAYA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,23360,10000,2336,1255
ORD_0009019,2024-07,Lunch Box / Rantang,BANTEN,KAB. TANGERANG,Online Payment,Same Day-SPX Sameday,154980,20000,15498,1255
ORD_0009020,2024-07,Celengan,BANTEN,KOTA TANGERANG SELATAN,Online Payment,Reguler (Cashless)-SPX Standard,25000,9500,2500,1255
ORD_0009021,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA TIMUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,42184,8000,4218,1255
ORD_0009022,2024-07,Other,BANTEN,KOTA TANGERANG,Online Payment,Reguler (Cashless)-JNE Reguler,81000,10000,8100,1255
ORD_0009023,2024-07,Teko / Jug,JAWA TENGAH,KAB. KLATEN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,33240,15000,3324,1255
ORD_0009024,2024-07,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,SPayLater,Reguler (Cashless)-SPX Standard,18170,10000,1817,1255
ORD_0009026,2024-07,Celengan,KALIMANTAN BARAT,KAB. MELAWI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,54144,20000,5414,1255
ORD_0009027,2024-07,Tempat Nasi,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,11400,8000,1140,1255
ORD_0009028,2024-07,Mangkok Sambal / Saus,SUMATERA SELATAN,KAB. MUSI BANYUASIN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,46240,20000,4624,1255
ORD_0009029,2024-07,Baskom / Mangkok Besar,JAWA TENGAH,KAB. TEGAL,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,36271,10000,3627,1255
ORD_0009030,2024-07,Mangkok Sambal / Saus,LAMPUNG,KAB. TANGGAMUS,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,35880,30000,3588,1255
ORD_0009031,2024-07,Pengolah Bumbu / Sayur,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,73800,10000,7380,1255
ORD_0009032,2024-07,Mangkok Sambal / Saus,LAMPUNG,KAB. LAMPUNG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,64960,20000,6496,1255
ORD_0009033,2024-07,Celengan,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,21592,8000,2159,1255
ORD_0009034,2024-07,Mangkok Sambal / Saus,JAWA TIMUR,KOTA PASURUAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,25960,10000,2596,1255
ORD_0009036,2024-07,Mangkok Sambal / Saus,JAWA BARAT,KOTA BANDUNG,Online Payment,Reguler (Cashless)-JNE Reguler,27078,0,2708,1255
ORD_0009038,2024-07,Celengan,BANTEN,KOTA TANGERANG SELATAN,SPayLater,Reguler (Cashless)-SPX Standard,20767,9500,2077,1255
ORD_0009039,2024-07,Lunch Box / Rantang,SULAWESI SELATAN,KAB. SOPPENG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,40000,40000,4000,1255
ORD_0009040,2024-07,Gayung,BANTEN,KOTA TANGERANG,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,31643,10000,3164,1255
